,V1,V2,angles,r,assigned_phase,gene_biotype,peak_times,gene_symbols
ENSG00000204370,1.96645818529313,0.715405047496991,1.2218774102756773,2.092549205273444,G2,protein_coding,19.024302430243026,SDHD
ENSG00000131153,1.2671714740578799,-1.6578330010303,2.4889680277654653,2.08665612978544,G1/S,protein_coding,15.596759675967599,GINS2
ENSG00000110172,1.5852403332834,1.35527665280128,0.8634444971805654,2.085608237396637,G2,protein_coding,20.130813081308133,CHORDC1
ENSG00000115484,1.58064211886523,1.3602226129541999,0.8602088634912786,2.085338117601727,G2,protein_coding,19.753975397539755,CCT4
ENSG00000133226,1.9418024628042299,-0.7552532954380899,1.9417358789282708,2.0835077021270325,S,protein_coding,14.665466546654667,SRRM1
ENSG00000111596,1.5545038199164298,-1.3851159320411999,2.298635758212687,2.0820730706027426,G1/S,protein_coding,13.196519651965197,CNOT2
ENSG00000226742,0.355423003762091,-2.05077628338551,2.969985833893166,2.08134785081681,G1/S,protein_coding,12.238823882388239,HSBP1L1
ENSG00000185222,1.8439596650372199,-0.962044464750073,2.0516744644519,2.0798357623717383,S,protein_coding,13.80858085808581,TCEAL9
ENSG00000083896,1.40052103671769,1.5363803317638898,0.7391717184601065,2.0789236874209003,G2,protein_coding,21.275727572757276,YTHDC1
ENSG00000115350,2.0047202693651,-0.546701785550309,1.8370297550394186,2.077928343501569,S,protein_coding,13.755775577557756,POLE4
ENSG00000172366,0.39807035062463897,-2.03939857062085,2.94882627491679,2.0778851108511245,G1/S,protein_coding,13.045304530453047,MCRIP2
ENSG00000160818,2.0302769335163102,-0.420989295538221,1.7752544728645256,2.07346483300927,S,protein_coding,12.723672367236725,GPATCH4
ENSG00000070761,2.0601717491486102,0.19705775617373703,1.4754353141614158,2.0695746894611635,S,protein_coding,19.756375637563757,CFAP20
ENSG00000163832,2.00779601610245,-0.49339807033083605,1.8117626464789054,2.067531498691873,S,protein_coding,17.79057905790579,ELP6
ENSG00000273841,-0.482907197311382,2.0096255100851796,6.047359419214466,2.066831887696784,M/G1,protein_coding,23.495949594959498,TAF9
ENSG00000119559,1.2403403208910802,-1.64981571838653,2.496937107253797,2.0640581426557367,G1/S,protein_coding,11.597959795979598,C19orf25
ENSG00000183978,1.95985054217271,0.642089991918646,1.2541948240650083,2.062351498987685,S,protein_coding,18.940294029402942,COA3
ENSG00000175826,0.475190876664299,2.00614495025307,0.23258114694085488,2.061655628540052,G2/M,protein_coding,21.131713171317134,CTDNEP1
ENSG00000035499,0.7314249270125559,1.92723777467805,0.36272734913535615,2.0613655338152244,G2/M,protein_coding,21.15811581158116,DEPDC1B
ENSG00000258289,2.05279236191265,0.16445366473722,1.4908548785917175,2.0593691968591785,S,protein_coding,19.01950195019502,CHURC1
ENSG00000116221,1.7714208932790902,-1.04723483690796,2.1047078984025287,2.0578223404315863,G1/S,protein_coding,15.493549354935494,MRPL37
ENSG00000164109,1.0762632087188,1.75298946749832,0.5506201072973335,2.057015937614906,G2/M,protein_coding,21.16771677167717,MAD2L1
ENSG00000124783,0.415636541211927,2.0138706276380898,0.20352921127696671,2.0563143337666174,G2/M,protein_coding,21.46774677467747,SSR1
ENSG00000266402,0.337449530740027,-2.02326354313247,2.9763290737335866,2.0512112399179223,G1/S,lincRNA,13.796579657965797,SNHG25
ENSG00000103260,1.3506356064548999,-1.5418844501723101,2.422216809148901,2.0497863788958504,G1/S,protein_coding,13.93819381938194,METRN
ENSG00000183918,0.402467239736137,2.00804284454408,0.19780669504634688,2.0479785019832377,G2/M,protein_coding,22.533453345334536,SH2D1A
ENSG00000125651,2.04080571618265,0.17014727957456802,1.48761609872268,2.0478862438989145,S,protein_coding,15.762376237623764,GTF2F1
ENSG00000150991,2.04429493169004,0.0605561530475085,1.5411829625614881,2.0451916329296624,S,protein_coding,14.591059105910592,UBC
ENSG00000115355,0.16565468914,2.03807004295684,0.08110188927722875,2.0447911815224966,G2/M,protein_coding,22.48784878487849,CCDC88A
ENSG00000166347,2.03247520824101,0.21746417908901003,1.4642070815516486,2.04407586485952,S,protein_coding,17.21692169216922,CYB5A
ENSG00000164758,1.0759986535006398,1.73788195866974,0.5543769497962748,2.0440173200354645,G2/M,protein_coding,22.864686468646866,MED30
ENSG00000123395,1.92185709331501,-0.693094542129881,1.9169165222368316,2.0430160869301663,S,protein_coding,15.203120312031205,ATG101
ENSG00000168303,-1.3304475637333102,-1.5494342913122499,3.8510966906030326,2.0422627996754468,G1,protein_coding,6.334233423342335,MPLKIP
ENSG00000125037,2.01374111875131,0.334989793700206,1.4059538604431836,2.0414140822559945,S,protein_coding,17.442544254425442,EMC3
ENSG00000048544,-0.628725140926983,1.9386149358937201,5.969571580565297,2.038019423976098,M/G1,protein_coding,23.53675367536754,MRPS10
ENSG00000112759,2.0015650584413,0.3783020332241911,1.3839967061316136,2.037001500125781,S,protein_coding,15.361536153615363,SLC29A1
ENSG00000143933,0.330850907642573,2.00768097987369,0.16332467933085748,2.0347592584958285,G2/M,protein_coding,21.796579657965797,CALM2
ENSG00000214113,2.02771202795351,0.13213928226405197,1.5057216496416157,2.0320130064112765,S,protein_coding,17.994599459945995,LYRM4
ENSG00000197746,1.9666166960300402,0.507060948173677,1.3184580434489352,2.0309337838213484,S,protein_coding,19.386738673867388,PSAP
ENSG00000147669,2.02638296521213,-0.122709586954831,1.6312784395791782,2.0300949643877573,S,protein_coding,18.84188418841884,POLR2K
ENSG00000152253,1.3421799912615002,1.52036184469635,0.7232323432096576,2.0280402529908543,G2,protein_coding,21.335733573357338,SPC25
ENSG00000093010,-0.818843973006424,1.85305290618496,5.867096802733485,2.0259098018543353,M/G1,protein_coding,22.161416141614165,COMT
ENSG00000175854,1.9073659878301499,-0.6817588242729481,1.9140790883411485,2.0255468659118496,S,protein_coding,13.825382538253827,SWI5
ENSG00000240065,1.71187096024066,1.07766805057976,1.0089486550546352,2.022837267739464,G2,protein_coding,20.77887788778878,PSMB9
ENSG00000163565,1.8063610044226102,-0.89688064187931,2.0316499672680357,2.0167634873917426,S,protein_coding,14.979897989798982,IFI16
ENSG00000130741,0.582778886579934,-1.93067783240024,2.8484376810561107,2.016717164890763,G1/S,protein_coding,11.686768676867688,EIF2S3
ENSG00000116209,1.50984480772644,1.3324025057412199,0.8477475266107686,2.0136851245226928,G2,protein_coding,19.444344434443448,TMEM59
ENSG00000136521,1.52218643169584,1.31798869581093,0.8571708454016815,2.0134909324663743,G2,protein_coding,22.45904590459046,NDUFB5
ENSG00000065328,1.57120466902847,-1.25593220460806,2.245136822431249,2.0114795088562367,G1/S,protein_coding,15.519951995199522,MCM10
ENSG00000177879,1.66827820121802,-1.12261499040186,2.1631145297638517,2.010824848994611,G1/S,protein_coding,14.372637263726373,AP3S1
ENSG00000105617,2.00456672703798,0.115923165118038,1.5130311266233942,2.0079158207850107,S,protein_coding,17.932193219321935,LENG1
ENSG00000151725,1.75134967469167,-0.9818548597404989,2.081762246213659,2.0078009484604427,S,protein_coding,12.214821482148215,CENPU
ENSG00000130816,1.8501543056968301,-0.7782697517475441,1.9689777992334103,2.007180799373515,S,protein_coding,14.975097509750976,DNMT1
ENSG00000134802,0.772992560434009,-1.85120729552949,2.746039468606915,2.006112147789334,G1/S,protein_coding,11.902790279027904,SLC43A3
ENSG00000104872,1.7674178721563603,-0.9460777038222701,2.062274272410274,2.0047017125964985,S,protein_coding,12.483648364836485,PIH1D1
ENSG00000163382,1.6894722470811998,1.07385059105354,1.0046015388755725,2.0018670199500357,G2,protein_coding,17.795379537953796,NAXE
ENSG00000139697,-0.9174837003047991,1.7785443748586203,5.806928664319172,2.0012487185920262,M/G1,protein_coding,22.391839183918393,SBNO1
ENSG00000171148,-0.7404644473473599,1.85807133828647,5.903962011101648,2.000179165961666,M/G1,protein_coding,22.022202220222024,TADA3
ENSG00000115457,1.98152900811489,-0.26650324243815104,1.7044878204866123,1.999370197895034,S,protein_coding,17.15931593159316,IGFBP2
ENSG00000115540,1.5045464404879498,1.31479983209995,0.8525984572849125,1.9980887342845954,G2,protein_coding,21.131713171317134,MOB4
ENSG00000067248,1.9945212997155402,0.0853372515873905,1.5280365752934308,1.9963460775946282,S,protein_coding,15.635163516351636,DHX29
ENSG00000136146,0.755358129133742,-1.8466142141683701,2.753308708860245,1.9951315643879464,G1/S,protein_coding,12.382838283828384,MED4
ENSG00000115364,1.91476093465671,0.55985579283749,1.2863362798622857,1.9949305616138955,S,protein_coding,16.602460246024602,MRPL19
ENSG00000151287,1.8178093975814,0.820299266206131,1.1468975470248417,1.994322414273472,G2,protein_coding,20.130813081308133,TEX30
ENSG00000187193,1.9919387000909998,0.0905620354950817,1.525363344580756,1.9939963057120327,S,protein_coding,19.475547554755476,MT1X
ENSG00000184983,1.9317123175125,0.490654820016538,1.3220565682697463,1.9930515873993262,S,protein_coding,18.85628562856286,NDUFA6
ENSG00000228300,1.86967231594504,-0.6809041177766639,1.9200506290096766,1.9898002378672353,S,protein_coding,16.37683768376838,C19orf24
ENSG00000072571,0.587856276640782,1.9005839913033797,0.2999696281171814,1.9894206468177233,G2/M,protein_coding,21.53735373537354,HMMR
ENSG00000130713,1.89820987051599,0.5885191786806989,1.2701550338502132,1.9873488712853957,S,protein_coding,17.420942094209423,EXOSC2
ENSG00000105472,1.4367626387666899,-1.37288378585579,2.3334628577253445,1.9872334461812857,G1/S,protein_coding,14.600660066006602,CLEC11A
ENSG00000164713,1.98252172798268,-0.105395474754145,1.62390865871272,1.9853212858431963,S,protein_coding,19.113111311131114,BRI3
ENSG00000130429,1.9703065581868702,0.22940099488056698,1.45488909508594,1.9836160792064539,S,protein_coding,15.015901590159016,ARPC1B
ENSG00000198157,1.87716587886522,0.640874524469172,1.2417986101542222,1.9835503252726967,S,protein_coding,14.670267026702671,HMGN5
ENSG00000173457,1.74108106384363,-0.9421344586534609,2.066796624886255,1.979641535495029,S,protein_coding,14.603060306030605,PPP1R14B
ENSG00000206503,1.01475047317097,1.69782674361904,0.5387090010956317,1.9779621265708656,G2/M,protein_coding,21.302130213021304,HLA-A
ENSG00000165704,1.8930952144063602,0.567239931591786,1.2796732906914143,1.9762516618084138,S,protein_coding,14.255025502550255,HPRT1
ENSG00000151131,-0.6035220553829921,1.87975015700185,5.972516553130568,1.9742592342653968,M/G1,protein_coding,23.10711071107111,C12orf45
ENSG00000143183,1.7291798918692198,0.948197744780374,1.069219925570187,1.9720907843330726,G2,protein_coding,16.2976297629763,TMCO1
ENSG00000154640,1.21640621143503,-1.55189048537351,2.476794363207006,1.9718032736078293,G1/S,protein_coding,13.002100210021004,BTG3
ENSG00000099337,1.5705180182493002,-1.19199731562327,2.220022148992905,1.971645111600663,G1/S,protein_coding,14.821482148214823,KCNK6
ENSG00000184207,1.9375067562414598,-0.36143604599305496,1.75522347074361,1.9709308576975493,S,protein_coding,13.326132613261327,PGP
ENSG00000071127,1.90250258462949,0.5129087108477141,1.3074602843460987,1.9704292502359362,S,protein_coding,13.75817581758176,WDR1
ENSG00000134684,1.44712115356649,-1.33329988021106,2.31528063047753,1.9677012485818155,G1/S,protein_coding,13.01890189018902,YARS
ENSG00000088992,1.8081269024777702,-0.7747841743489079,1.9756286061940418,1.9671332980470273,S,protein_coding,14.08940894089409,TESC
ENSG00000130175,1.5807630290389698,1.16886929901254,0.9340920819958475,1.9659774139472013,G2,protein_coding,16.22802280228023,PRKCSH
ENSG00000099797,1.77037279370862,0.8482232793442671,1.1239907705152627,1.9630849600374423,G2,protein_coding,19.703570357035705,TECR
ENSG00000182010,1.4386060014667401,1.3305501509501299,0.824399595846433,1.9595792741426756,G2,protein_coding,20.45724572457246,RTKN2
ENSG00000168894,1.58614140680659,1.14917924312974,0.943807763313731,1.9586876972163354,G2,protein_coding,21.916591659165917,RNF181
ENSG00000124795,1.65773958176698,-1.04152234904412,2.131749833444866,1.9577715199980164,G1/S,protein_coding,13.741374137413743,DEK
ENSG00000100162,1.92386892296026,0.337403492670562,1.397184315193763,1.9532313610011909,S,protein_coding,13.30933093309331,CENPM
ENSG00000113575,1.09067750710876,1.62023357856448,0.5924849811255546,1.9531344740239571,G2/M,protein_coding,23.044704470447048,PPP2CA
ENSG00000168439,0.986189364084259,1.68575326898719,0.5293275448145669,1.9530318854882815,G2/M,protein_coding,21.731773177317734,STIP1
ENSG00000196591,1.3861201641975,-1.3756825946756002,2.352415248609575,1.9529034054167391,G1/S,protein_coding,12.219621962196221,HDAC2
ENSG00000187051,1.92411774125849,-0.326773379196511,1.739021488289681,1.9516684973573715,S,protein_coding,15.234323432343235,RPS19BP1
ENSG00000142227,0.831351485276366,1.76368457984465,0.4404840350372756,1.949802192339782,G2/M,protein_coding,22.595859585958596,EMP3
ENSG00000160050,1.73404944364317,-0.8898177815487841,2.0449040846027846,1.9490262074583777,S,protein_coding,15.58955895589559,CCDC28B
ENSG00000120688,1.70618536093548,-0.9392246192164359,2.074009650137469,1.9476168440462804,S,protein_coding,13.561356135613563,WBP4
ENSG00000273611,1.5036334655208603,-1.2327660207211202,2.257529100486945,1.944383105377862,G1/S,protein_coding,14.780678067806782,ZNHIT3
ENSG00000117118,1.88765202561373,-0.458640001862032,1.8091462477668416,1.9425706733891621,S,protein_coding,19.026702670267028,SDHB
ENSG00000158234,1.9404836960188898,-0.0730595964676063,1.6084287502868817,1.9418585631170826,S,protein_coding,15.680768076807682,FAIM
ENSG00000101224,0.895501665727018,1.7222267900544599,0.4794935753607899,1.941130688465141,G2/M,protein_coding,21.273327332733274,CDC25B
ENSG00000131236,1.7930583675001397,0.7432052627417081,1.1778610759177848,1.9409823213592743,G2,protein_coding,19.384338433843386,CAP1
ENSG00000185627,1.8547955332435602,-0.569832777697578,1.8688649703055,1.940354571896281,S,protein_coding,13.534953495349535,PSMD13
ENSG00000137776,1.48843358270023,1.24449864568876,0.8744198414484742,1.9401575732993956,G2,protein_coding,21.314131413141315,SLTM
ENSG00000150347,1.6629720640219798,0.9981077565578921,1.0302333510294188,1.9395090047273698,G2,protein_coding,19.25952595259526,ARID5B
ENSG00000028310,1.68139595973373,-0.9639975701465009,2.0913759158857257,1.9381392335581231,S,protein_coding,14.003000300030005,BRD9
ENSG00000119396,-0.0800004489571476,1.9363616588693402,6.241893962062231,1.9380135566534535,G2/M,protein_coding,23.76717671767177,RAB14
ENSG00000134077,1.86856452551759,0.513529851853585,1.3025920200841636,1.9378457871480748,S,protein_coding,15.52955295529553,THUMPD3
ENSG00000089053,1.60881928621613,1.07454151395788,0.9819355864993162,1.934667661620432,G2,protein_coding,18.453045304530455,ANAPC5
ENSG00000166598,1.69675285067752,0.928218274010389,1.0702164451221226,1.934052584726981,G2,protein_coding,21.546954695469548,HSP90B1
ENSG00000023697,1.91923671381825,0.23353609767796601,1.4497098474294303,1.9333930465858533,S,protein_coding,16.54965496549655,DERA
ENSG00000256537,1.8983045531537,0.36473233040988706,1.3809737724564122,1.9330260860553061,S,protein_coding,17.653765376537656,SMIM10L1
ENSG00000168374,1.68772396691453,0.9404334796470791,1.0624268656659819,1.9320526178494288,G2,protein_coding,21.957395739573958,ARF4
ENSG00000112576,1.28066902399696,1.4448855708142099,0.7252202205965318,1.930753081513126,G2,protein_coding,20.55085508550855,CCND3
ENSG00000015475,1.88022688137161,-0.435681549591839,1.7984953495914335,1.9300444394073306,S,protein_coding,12.680468046804682,BID
ENSG00000164898,1.8183631763333001,0.630730920514968,1.2369149571231455,1.924647015724854,S,protein_coding,17.884188418841884,FMC1
ENSG00000141030,1.32648439336134,1.39359145138758,0.7607321424073763,1.923969329072515,G2,protein_coding,20.754875487548755,COPS3
ENSG00000100714,1.5568515896974298,-1.1262432648268101,2.1970620652968633,1.921512623927089,G1/S,protein_coding,13.44854485448545,MTHFD1
ENSG00000119414,1.6842015881473003,-0.920812055264037,2.0711294100712463,1.9194868664925708,S,protein_coding,16.523252325232523,PPP6C
ENSG00000163743,1.62740790156158,-1.01772470939006,2.1296584098079436,1.9194322239058477,G1/S,protein_coding,14.703870387038705,RCHY1
ENSG00000175463,0.687075961073867,1.78990247065907,0.3665175732067771,1.91724391530056,G2/M,protein_coding,22.363036303630366,TBC1D10C
ENSG00000108523,0.8183582398175541,1.73357224525029,0.441050661668034,1.9170245011943423,G2/M,protein_coding,22.52865286528653,RNF167
ENSG00000213339,1.86923478839715,-0.424132268787209,1.7939199520496738,1.916749038236546,S,protein_coding,13.414941494149415,QTRT1
ENSG00000163950,1.1832877851169499,-1.50288835201239,2.4746175287948065,1.9128103358727164,G1/S,protein_coding,16.42724272427243,SLBP
ENSG00000092470,1.01706075904745,-1.61902165413844,2.5806993517291295,1.9119737718293484,G1/S,protein_coding,12.032403240324033,WDR76
ENSG00000083857,1.9002104565157198,0.186914760652698,1.4727464554581235,1.909381289004775,S,protein_coding,14.2982298229823,FAT1
ENSG00000156587,1.87380276720467,-0.36589599248280197,1.76363894272328,1.909192679563499,S,protein_coding,14.52865286528653,UBE2L6
ENSG00000164754,0.5986302333073691,1.8124427996673798,0.3190083125650531,1.9087448908368465,G2/M,protein_coding,22.19021902190219,RAD21
ENSG00000165775,1.76164266007743,0.7339229732610891,1.1760510616748678,1.908409754870552,G2,protein_coding,20.04680468046805,FUNDC2
ENSG00000160752,1.5182936135543101,1.15485051964701,0.9205304762139045,1.9075888497495403,G2,protein_coding,21.942994299429945,FDPS
ENSG00000160193,1.75312914319309,-0.7509803138839871,1.9755142570164108,1.9072056062612206,S,protein_coding,14.77827782778278,WDR4
