,V1,V2,angles,r,assigned_phase,gene_biotype,gene_symbols,peak_times
ENSG00000165630,1.02765908351043,0.34365682125196,1.2480794074041257,1.083597343441972,G2,protein_coding,PRPF18,21.191719171917192
ENSG00000013441,1.08237373436673,0.0346063027915666,1.5388346144440903,1.0829268197989568,G2/M,protein_coding,CLK1,21.662166216621664
ENSG00000116353,-0.7759567932120041,-0.7552864438043979,3.940489060437876,1.0828511241747643,G1,protein_coding,MECR,7.7095709570957105
ENSG00000175390,0.657464836787569,-0.859796019885293,2.4887652782867926,1.0823627891897873,G1,protein_coding,EIF3F,0.37923792379237925
ENSG00000243317,-1.0419662862888002,-0.29026749339368896,4.440700622319071,1.0816417888947936,S,protein_coding,STMP1,4.968496849684969
ENSG00000110536,1.0115372743094302,0.379091221394945,1.2122295719140592,1.0802397009257079,G2,protein_coding,PTPMT1,20.46924692469247
ENSG00000132128,1.07433110305863,0.110455464043069,1.4683430686768384,1.0799943187517898,G2/M,protein_coding,LRRC41,22.97989798979898
ENSG00000169976,-1.05138925939289,-0.246484701097942,4.482110480525334,1.0798954035655821,S,protein_coding,SF3B5,9.293729372937294
ENSG00000105355,0.9250206988181079,0.555846464058468,1.0297141124146953,1.079179588784111,G2,protein_coding,PLIN3,22.792679267926793
ENSG00000204356,0.851910486429072,0.662179975603335,0.9100582697856217,1.0789966621717841,G2,protein_coding,NELFE,21.8973897389739
ENSG00000086506,-1.04907199948152,-0.252005218011922,4.476638567312761,1.0789155156922114,S,protein_coding,HBQ1,9.476147614761476
ENSG00000069275,0.8866020160608579,0.613749857057057,0.9652909605218946,1.078309798676028,G2,protein_coding,NUCKS1,21.64776477647765
ENSG00000167004,1.04168872202107,0.277105663125476,1.3108016851235,1.0779160181211243,G2/M,protein_coding,PDIA3,21.489348934893492
ENSG00000143727,-1.0080180543930901,0.37952037987877796,5.072475445099022,1.0770961501768366,S,protein_coding,ACP1,11.830783078307832
ENSG00000106344,0.17333132070309198,-1.06247222427155,2.9798776423755227,1.0765179859552803,G1,protein_coding,RBM28,0.952895289528953
ENSG00000101391,1.07626313224472,0.0226883945721263,1.5497187353514275,1.0765022494530498,G2/M,protein_coding,CDK5RAP1,21.55895589558956
ENSG00000065328,-0.565779853333415,0.915734020611005,5.729749161763608,1.0764179666571796,S,protein_coding,MCM10,16.249624962496252
ENSG00000147416,0.950554864472975,0.5050793076861321,1.0823827648873472,1.0764105431599684,G2,protein_coding,ATP6V1B2,20.78847884788479
ENSG00000100360,-0.49537078596544304,0.955406117510527,5.804853480758379,1.0761937859719128,S,protein_coding,IFT27,17.43054305430543
ENSG00000103549,0.654772589439755,-0.8540802596283179,2.487526356227823,1.0761878245772978,G1,protein_coding,RNF40,23.65916591659166
ENSG00000180376,1.03356021621245,-0.298076598006845,1.8515753024404804,1.0756841445407945,G2/M,protein_coding,CCDC66,0.21122112211221122
ENSG00000116473,1.07486127634928,-0.0166445838182739,1.5862804212950101,1.0749901420783758,G2/M,protein_coding,RAP1A,23.35913591359136
ENSG00000116455,1.02708749219333,0.31720335475928196,1.2712513867985649,1.0749542710694844,G2,protein_coding,WDR77,21.30933093309331
ENSG00000117984,-0.996229194024533,-0.40314345734280393,4.327863762119616,1.0747079855593704,S,protein_coding,CTSD,10.573057305730574
ENSG00000138073,-1.00293265490585,-0.386041201160865,4.344956444337084,1.0746635377038807,S,protein_coding,PREB,10.613861386138614
ENSG00000242259,-0.24717323937641897,1.04558176172225,6.051049103240567,1.074400219057143,S,protein_coding,C22orf39,19.053105310531055
ENSG00000126749,0.5679012070762359,0.912036824445639,0.5569246129330337,1.0743942247348184,G2,protein_coding,EMG1,20.47884788478848
ENSG00000163798,1.02816794675004,-0.308949755407794,1.8626986492823754,1.0735824505322022,G2/M,protein_coding,SLC4A1AP,22.627062706270628
ENSG00000119446,0.916598163670948,0.5576888207090059,1.0241989545681474,1.0729254467989637,G2,protein_coding,RBM18,20.224422442244226
ENSG00000109534,0.827294162740944,0.682625906350912,0.8809184502302851,1.0725641051828294,G2,protein_coding,GAR1,21.071707170717072
ENSG00000169714,0.0198826737719283,-1.07229844827529,3.1230526700109253,1.0724827657775744,G1,protein_coding,CNBP,5.822982298229824
ENSG00000203705,0.8954129144243829,0.5899169438951449,0.9882449370296561,1.0722715551634086,G2,protein_coding,TATDN3,21.443744374437447
ENSG00000277443,0.844928213276785,-0.6591869306594179,2.233327782081914,1.07164877415284,M/G1,protein_coding,MARCKS,22.94869486948695
ENSG00000029725,0.852122325476255,-0.649332074878647,2.2219443384825524,1.0713284281868327,M/G1,protein_coding,RABEP1,2.4170417041704173
ENSG00000182979,0.9923567230087529,-0.403014976451877,1.9565665973149906,1.0710709299318966,G2/M,protein_coding,MTA1,0.0672067206720672
ENSG00000106610,0.601824000125053,-0.88508100682171,2.5444400115687493,1.0703086077216475,G1,transcribed_unprocessed_pseudogene,STAG3L4,6.187818781878188
ENSG00000129250,1.0579121437941401,-0.16225803598882502,1.7229860652620255,1.0702830346361958,G2/M,protein_coding,KIF1C,23.133513351335136
ENSG00000013810,0.823126235137153,-0.6830537718463621,2.2634627253985204,1.069625754273244,M/G1,protein_coding,TACC3,23.404740474047408
ENSG00000128050,0.814286402040525,0.693415530739341,0.8653960161476513,1.0695267377763988,G2,protein_coding,PAICS,22.46864686468647
ENSG00000150630,-0.204419966377337,-1.04966491838384,3.333932988242402,1.069384852866107,G1,protein_coding,VEGFC,9.38013801380138
ENSG00000160087,0.896242699282848,0.5831693580932309,0.993941531061948,1.0692695994166657,G2,protein_coding,UBE2J2,21.906990699069908
ENSG00000100568,-0.0192711612307026,-1.0674588798050302,3.159643998118191,1.067632819713683,G1,protein_coding,VTI1B,1.1353135313531355
ENSG00000213619,0.9719461721468051,0.44119565047673903,1.1446789141482723,1.067395411059285,G2,protein_coding,NDUFS3,21.414941494149417
ENSG00000106636,-0.0673457642818467,-1.06425270427168,3.2047882532535112,1.0663813907398656,G1,protein_coding,YKT6,6.6150615061506155
ENSG00000155876,0.272292405435292,1.02966207037603,0.2585301804065522,1.065057338000537,S,protein_coding,RRAGA,20.10921092109211
ENSG00000164934,1.0535562676110999,0.152451312251285,1.427092140591899,1.0645291032328663,G2/M,protein_coding,DCAF13,20.954095409540955
ENSG00000152332,1.06430020811699,-0.0218551249330616,1.5913281782596824,1.0645245790885751,G2/M,protein_coding,UHMK1,23.123912391239127
ENSG00000197622,0.9674778169711401,0.443495081944576,1.140976179344924,1.0642843670938087,G2,protein_coding,CDC42SE1,20.730873087308733
ENSG00000170638,0.733452687385849,-0.7705426056785301,2.3808504198494944,1.063808606751883,M/G1,protein_coding,TRABD,1.9921992199219924
ENSG00000108468,1.00204489371824,0.35650733669278495,1.2289817688158553,1.0635748446360425,G2,protein_coding,CBX1,22.67026702670267
ENSG00000129158,1.03408772087764,0.24395435366621,1.3391196748674008,1.0624740661035497,G2/M,protein_coding,SERGEF,19.72757275727573
ENSG00000160124,1.02109099657459,-0.29344527247306795,1.8506390541590456,1.0624203269998567,G2/M,protein_coding,CCDC58,22.235823582358236
ENSG00000065183,1.0549433088487,0.12552034011239302,1.4523700650989344,1.0623844599139118,G2/M,protein_coding,WDR3,21.455745574557458
ENSG00000262919,-1.01019995154587,0.328828637063175,5.027080701248757,1.0623710343642203,S,protein_coding,CCNQ,12.853285328532854
ENSG00000198937,-1.06105723384874,-0.05122632324214,4.66414787010756,1.062293080884766,S,protein_coding,CCDC167,9.807380738073809
ENSG00000166557,-1.04218895214098,-0.20496215192821104,4.518202141278889,1.0621521998695653,S,protein_coding,TMED3,11.4995499549955
ENSG00000135698,1.02728565359015,0.26740084166960104,1.3161487560527947,1.0615173216663742,G2/M,protein_coding,MPHOSPH6,21.14851485148515
ENSG00000172428,0.18943924196840198,-1.0440450480905201,2.9620981102241357,1.0610924977775968,G1,protein_coding,COPS9,8.530453045304531
ENSG00000124702,0.374434455400624,0.9923007999044742,0.3608203074763004,1.0605951342912248,S,protein_coding,KLHDC3,18.954695469546955
ENSG00000103266,-0.710949141897835,-0.7864306465033679,3.8766243917046252,1.0601518023967007,G1,protein_coding,STUB1,8.045604560456047
ENSG00000000003,-0.8045675806101831,0.690352515783211,5.421533165414969,1.0601488517265545,S,protein_coding,TSPAN6,12.874887488748875
ENSG00000187741,-0.979534540147334,0.401108593497825,5.101048647876981,1.0584781618528805,S,protein_coding,FANCA,13.050105010501051
ENSG00000167721,1.00117904292724,-0.342225719220087,1.9001677504120904,1.0580538355359854,G2/M,protein_coding,TSR1,22.665466546654667
ENSG00000146416,-1.05717997756246,-0.0263720776439018,4.687448468920172,1.0575088611629782,S,protein_coding,AIG1,10.877887788778878
ENSG00000136710,0.9745429773981898,0.41002626880690796,1.1725420298931393,1.057286884392237,G2,protein_coding,CCDC115,21.2997299729973
ENSG00000205352,-1.02183020949094,-0.27105448471954396,4.453096848558992,1.0571695751935333,S,protein_coding,PRR13,9.341734173417342
ENSG00000104765,-0.15557214808575198,1.04553377581166,6.135472226895697,1.057044733974396,S,protein_coding,BNIP3L,17.64176417641764
ENSG00000120727,0.999585859619153,-0.34374845893655703,1.9020183885299204,1.0570406301423891,G2/M,protein_coding,PAIP2,23.38793879387939
ENSG00000143190,1.05677428309191,0.0111607938355223,1.5602355295761727,1.056833217079904,G2/M,protein_coding,POU2F1,22.76627662766277
ENSG00000154639,0.37297277245325,0.9882514283220499,0.36087903753828215,1.0562904783117357,S,protein_coding,CXADR,19.065106510651066
ENSG00000196365,0.631313143130241,-0.846727622111766,2.5009187893245253,1.056174204729518,G1,protein_coding,LONP1,0.5184518451845185
ENSG00000168101,-0.289970032491122,1.01498616437315,6.004909344338899,1.0555943982476514,S,protein_coding,NUDT16L1,13.071707170717072
ENSG00000156471,-1.00248676057224,-0.329831661610966,4.394531315891461,1.055352372491612,S,protein_coding,PTDSS1,7.990399039903991
ENSG00000099783,0.9911395886590759,-0.36221794017459796,1.9211735417071423,1.055253296792581,G2/M,protein_coding,HNRNPM,22.31023102310231
ENSG00000115355,1.02497245169027,-0.24981469519401003,1.8098634684905326,1.0549767337049851,G2/M,protein_coding,CCDC88A,23.13831383138314
ENSG00000171130,-0.8460629629601278,0.6289796005866509,5.351665170086981,1.054247539834461,S,protein_coding,ATP6V0E2,10.496249624962497
ENSG00000054598,0.997811016849157,-0.339216789623909,1.898499837133478,1.0538950876193987,G2/M,protein_coding,FOXC1,23.50795079507951
ENSG00000197498,0.961813189730851,-0.43045082525437495,1.9916034559153535,1.0537421529493856,G2/M,protein_coding,RPF2,21.311731173117312
ENSG00000165732,0.741214749291783,-0.7486736579029251,2.3612008022492823,1.0535233982239915,M/G1,protein_coding,DDX21,22.28622862286229
ENSG00000100243,-0.44201594069957206,0.9560518245514878,5.850121313074931,1.053286847473544,S,protein_coding,CYB5R3,12.812481248124813
ENSG00000140525,1.04468920009954,0.13221630125928302,1.4449052174520676,1.0530226375170206,G2/M,protein_coding,FANCI,21.755775577557756
ENSG00000166710,0.8479737218423241,0.62425809616196,0.9362012935014137,1.0529755949493218,G2,protein_coding,B2M,20.48124812481248
ENSG00000130717,-0.9716040959042099,-0.40442444314143705,4.317957997215015,1.052413250291015,S,protein_coding,UCK1,7.78877887788779
ENSG00000131100,0.8921401708649029,0.557905124941447,1.0119411198946222,1.0522225111195778,G2,protein_coding,ATP6V1E1,22.33903390339034
ENSG00000105701,1.02535925108369,-0.23480354876508702,1.7959113027719,1.0519003281183936,G2/M,protein_coding,FKBP8,23.21752175217522
ENSG00000137038,-0.894546064484293,-0.552491929964023,4.159112308326945,1.0514085762251075,S,protein_coding,DMAC1,9.44974497449745
ENSG00000184661,1.031358240391,-0.203964304450549,1.7660398205201195,1.0513330859020922,G2/M,protein_coding,CDCA2,22.055805580558058
ENSG00000084463,0.83251244753588,0.641738018374054,0.9140873760195398,1.0511444522656432,G2,protein_coding,WBP11,20.78847884788479
ENSG00000102977,-0.5100821136046471,0.9182690762533992,5.776142870122394,1.0504293688881015,S,protein_coding,ACD,16.242424242424242
ENSG00000167461,0.479322463710991,-0.934379664298162,2.667611333271794,1.050150170819355,G1,protein_coding,RAB8A,22.98949894989499
ENSG00000149636,0.830031002009273,0.643166867372293,0.911566921140585,1.050054800275684,G2,protein_coding,DSN1,21.825382538253827
ENSG00000130159,1.0185402067270402,-0.253148628610134,1.814400997928332,1.0495276941971343,G2/M,protein_coding,ECSIT,23.450345034503453
ENSG00000165264,-0.365518016514986,0.983702724903365,5.927421934753578,1.0494162526754363,S,protein_coding,NDUFB6,15.392739273927393
ENSG00000094880,1.04779436024608,0.0482837500580137,1.5247475802970762,1.0489062598169374,G2/M,protein_coding,CDC23,22.322232223222326
ENSG00000157020,0.543885319064534,0.8965824405136071,0.545273324764585,1.0486521410512,G2,protein_coding,SEC13,19.093909390939096
ENSG00000100445,0.86653097605875,0.590088700227121,0.9729510757042432,1.0483704529435494,G2,protein_coding,SDR39U1,21.0981098109811
ENSG00000163558,0.991304071261807,0.33946298642922307,1.240871544267167,1.0478162438403409,G2,protein_coding,PRKCI,21.52535253525353
ENSG00000160352,1.02841795303865,-0.191799343354653,1.7551774959411406,1.046150311496146,G2/M,protein_coding,ZNF714,22.48784878487849
ENSG00000205138,-0.947975902648818,0.442038467417228,5.148712666991653,1.0459714712550305,S,protein_coding,SDHAF1,12.121212121212123
ENSG00000077312,-0.969896574123883,0.391548190220943,5.096081773757543,1.0459490187205782,S,protein_coding,SNRPA,11.950795079507952
ENSG00000186222,-0.8411659185074079,0.6215368859825889,5.348747687748643,1.0458815435293545,S,protein_coding,BLOC1S4,12.910891089108912
ENSG00000132471,0.8706080629249509,0.579115721772567,0.983819957221392,1.0456258501175726,G2,protein_coding,WBP2,21.882988298829886
ENSG00000099385,-1.01231105946688,-0.261076097293466,4.459987958895107,1.045435033704603,S,protein_coding,BCL7C,9.927392739273929
ENSG00000105926,0.46644278552313106,0.9352609212959949,0.4626311839325151,1.0451228937641788,S,protein_coding,MPP6,20.75007500750075
ENSG00000115540,1.01196258775189,0.26111201169814,1.3182787619867236,1.045106579092559,G2/M,protein_coding,MOB4,21.08130813081308
ENSG00000174780,1.01115376191901,-0.262343889176429,1.8246491844527004,1.0446321105686827,G2/M,protein_coding,SRP72,23.301530153015303
ENSG00000173915,-0.36422101645328997,0.978238892058597,5.926763499584539,1.0438430335842162,S,protein_coding,ATP5MD,11.727572757275729
ENSG00000170142,1.04087784519284,0.0777646684623749,1.4962242090786606,1.0437787276402757,G2/M,protein_coding,UBE2E1,21.88058805880588
ENSG00000242485,-0.47819737481802704,-0.9270713953315541,3.61781210346466,1.043136664739979,G1,protein_coding,MRPL20,9.262526252625264
ENSG00000141985,-0.9040489326610179,0.520366488883287,5.234670671995149,1.0431134911399842,S,protein_coding,SH3GL1,12.442844284428444
ENSG00000128039,-1.01301105602678,0.24868227758799802,4.953116772048382,1.0430888144443147,S,protein_coding,SRD5A3,10.112211221122113
ENSG00000174021,-0.37708743494380803,0.9725025836822919,5.913284069909404,1.0430513932022878,S,protein_coding,GNG5,12.822082208220824
ENSG00000105258,-0.79077078911887,-0.6790608219444441,4.00284686686035,1.0423253047026846,S,protein_coding,POLR2I,9.034503450345035
ENSG00000143499,-0.701865066309906,0.7698976993843271,5.543979532843375,1.041804702822697,S,protein_coding,SMYD2,13.431743174317432
ENSG00000122565,-0.641345908803728,0.820374225201645,5.619658009183697,1.0413157273922637,S,protein_coding,CBX3,16.117611761176118
ENSG00000185515,-0.9358375570931948,0.45658040190550203,5.1662970929691046,1.0412769068169851,S,protein_coding,BRCC3,12.366036603660367
ENSG00000078902,1.03143248171718,0.142729489601999,1.4332897263920374,1.0412610967203701,G2/M,protein_coding,TOLLIP,23.34953495349535
ENSG00000175970,-0.993949421414438,-0.309075407980135,4.410910563445423,1.040895316613627,S,protein_coding,UNC119B,8.614461446144615
ENSG00000062650,0.950648460018678,-0.423535163008149,1.9899204266562212,1.040727884146583,G2/M,protein_coding,WAPL,22.027002700270028
ENSG00000131174,-1.01701896672467,0.22045326847736604,4.925850748498967,1.0406378919970525,S,protein_coding,COX7B,10.676267626762677
ENSG00000101928,1.0380321899696199,-0.0702575635751415,1.6383766714415053,1.0404071090936664,G2/M,protein_coding,MOSPD1,23.519951995199524
ENSG00000167641,-0.454082498209351,-0.9356331973369659,3.59342830460251,1.0400001899706746,G1,protein_coding,PPP1R14A,4.5172517251725175
ENSG00000107262,-0.0709930885681933,-1.03740195970543,3.209919664660883,1.0398282765077693,G1,protein_coding,BAG1,2.366636663666367
ENSG00000112290,0.650192575767141,0.8111885396956601,0.6756736425294301,1.0396043634557748,G2,protein_coding,WASF1,18.529852985298533
ENSG00000121058,1.00175812694169,0.27609481534539004,1.3018628528909857,1.039109085685583,G2/M,protein_coding,COIL,21.25892589258926
ENSG00000114867,-0.8282300712874141,-0.627146616130227,4.064287481655533,1.0388830199345591,S,protein_coding,EIF4G1,9.951395139513952
ENSG00000056050,0.7593517948862819,0.7083861880914479,0.8201081308864246,1.0384729846634193,G2,protein_coding,HPF1,21.009300930093012
ENSG00000177946,0.24141983748202103,1.00958756568479,0.23471954306251183,1.0380513430053377,S,protein_coding,CENPBD1,18.46984698469847
ENSG00000168175,0.680764367375537,0.7825572047573539,0.7159471809075674,1.037225097365976,G2,protein_coding,MAPK1IP1L,20.512451245124513
ENSG00000163528,1.03567933237327,-0.0519207799903585,1.6208864923485,1.0369799645605258,G2/M,protein_coding,CHCHD4,2.4962496249624966
ENSG00000186193,0.47273944075710705,-0.922722098915395,2.6681287162942007,1.0367731915294562,G1,protein_coding,SAPCD2,0.8832883288328833
ENSG00000119979,0.7321921767594209,0.7333898139031891,0.7845809884561523,1.0363233099977311,G2,protein_coding,FAM45A,22.994299429942995
ENSG00000164338,0.925742921282372,0.46512022344362497,1.1052072914893452,1.03601968058559,G2,protein_coding,UTP15,20.17881788178818
ENSG00000168894,-0.962083285804493,-0.38021477415629207,4.336027856731684,1.0344890155584494,S,protein_coding,RNF181,9.747374737473748
ENSG00000100372,0.983695796447211,-0.319576163134981,1.8849133164177365,1.0343047635933948,G2/M,protein_coding,SLC25A17,23.555955595559556
ENSG00000105671,-1.03309643827553,0.0388039508690625,4.749932152987906,1.0338249355575801,S,protein_coding,DDX49,5.885388538853886
ENSG00000116793,0.9577302113973629,0.38898292794147,1.1849987750784248,1.0337092802394474,G2,protein_coding,PHTF1,19.27872787278728
ENSG00000124784,1.0286030884307,0.10074549094429501,1.473163739103825,1.0335250202461388,G2/M,protein_coding,RIOK1,20.73807380738074
ENSG00000052723,1.02163759630613,-0.156234651329613,1.7225463658264193,1.0335147045215431,G2/M,protein_coding,SIKE1,23.035103510351036
ENSG00000065548,1.03338615021551,0.007172151283804459,1.563856001413528,1.0334110388472102,G2/M,protein_coding,ZC3H15,21.33813381338134
ENSG00000168884,-1.0322948455584302,-0.0363710661021359,4.677170333928601,1.0329353816265125,S,protein_coding,TNIP2,10.561056105610563
ENSG00000182220,0.472036457705476,0.918314263886795,0.4748045256138958,1.0325306313427607,G2,protein_coding,ATP6AP2,20.42844284428443
ENSG00000112576,-0.631891817126306,0.81655095162883,5.62459114925983,1.0324934504185161,S,protein_coding,CCND3,14.83828382838284
ENSG00000108578,0.89427708114251,0.5155814674723329,1.0478096969059536,1.0322575974327783,G2,protein_coding,BLMH,20.70927092709271
ENSG00000147955,-1.0246032253284398,-0.11807683540848199,4.597653590327962,1.0313844619798784,S,protein_coding,SIGMAR1,11.197119711971197
ENSG00000175854,0.131666257734204,-1.02188995615914,3.0134528070029396,1.0303373651016732,G1,protein_coding,SWI5,0.0
ENSG00000141905,0.577577834849934,-0.8512508042356579,2.545439072481211,1.0287001929725648,G1,protein_coding,NFIC,0.7416741674167417
ENSG00000125652,0.956752824572898,-0.37363236293651597,1.9431048044001669,1.0271207864519845,G2/M,protein_coding,ALKBH7,0.24722472247224725
ENSG00000111231,0.9862349158654201,-0.28590996492021403,1.8529619367854289,1.0268416710051995,G2/M,protein_coding,GPN3,23.277527752775278
ENSG00000134371,-0.0586029746318004,1.02500140910216,6.2260739266932585,1.0266753125000663,S,protein_coding,CDC73,19.036303630363037
ENSG00000141543,0.951033052587968,-0.3857946525597079,1.9561711931272474,1.0263047213466643,G2/M,protein_coding,EIF4A3,21.794179417941795
ENSG00000101447,1.02612592404946,-0.00537122248882367,1.576030746184576,1.0261399816971282,G2/M,protein_coding,FAM83D,21.945394539453947
ENSG00000069849,-0.8646566881008071,0.55062049804271,5.279434582660563,1.02509225006448,S,protein_coding,ATP1B3,11.533153315331534
ENSG00000100263,0.6110828336116229,-0.822970043286774,2.5028872501435377,1.025037522085043,G1,protein_coding,RHBDD3,23.522352235223526
ENSG00000148834,0.838053584406668,0.589883173629124,0.9574758536834933,1.0248394844401885,G2,protein_coding,GSTO1,23.323132313231326
ENSG00000123595,0.49645093366457393,0.8963045057392819,0.5058221630798947,1.0246098264924877,G2,protein_coding,RAB9A,19.61716171617162
ENSG00000251562,1.02398893127718,0.0326281482702598,1.5389433335208456,1.0245086273124924,G2/M,lincRNA,MALAT1,22.32703270327033
ENSG00000256338,-1.01446012177052,0.142130988098873,4.851587952928751,1.0243683695041643,S,processed_pseudogene,RPL41P2,11.086708670867088
ENSG00000005175,0.9490409067584209,0.385196620255192,1.185231377446065,1.0242338985587562,G2,protein_coding,RPAP3,21.53975397539754
ENSG00000232442,-1.02374377392367,0.0247345170012613,4.7365451280653,1.0240425337742394,S,antisense,MHENCR,11.377137713771377
ENSG00000168710,-1.02350865143531,-0.0142152711851015,4.6985011082700225,1.0236073629560276,S,protein_coding,AHCYL1,10.107410741074109
ENSG00000136213,1.02117598612306,0.0422343283660236,1.529461363346563,1.0220489876355894,G2/M,protein_coding,CHST12,23.995199519951996
ENSG00000101608,0.000129632737262184,1.0219331594749699,0.0001268505042281585,1.021933167696959,S,protein_coding,MYL12A,19.113111311131114
ENSG00000159111,1.01709076124393,0.09883319470049699,1.473928011683666,1.0218814104300278,G2/M,protein_coding,MRPL10,22.281428142814285
ENSG00000131473,-0.969041047729659,0.32300125511662603,5.034127992693417,1.0214550225007026,S,protein_coding,ACLY,13.714971497149715
ENSG00000156603,0.253982118173656,-0.9891306850695959,2.8902495694012074,1.021218110149945,G1,protein_coding,MED19,6.92949294929493
ENSG00000105568,-0.905080522135732,0.472394044074211,5.193430939011163,1.020944114252233,S,protein_coding,PPP2R1A,10.527452745274529
ENSG00000010278,0.5337257898889041,0.869945929910855,0.5502985400416396,1.0206219377227772,G2,protein_coding,CD9,17.52895289528953
ENSG00000097033,0.11495960451249,1.01345119844633,0.11295098018655482,1.0199505097317079,S,protein_coding,SH3GLB1,19.156315631563157
ENSG00000109919,0.551809902596085,0.857550216991219,0.5717727076423389,1.019748274460314,G2,protein_coding,MTCH2,22.111011101110112
ENSG00000081307,1.01045035072935,0.13687904806566198,1.4361525133363204,1.0196792559861303,G2/M,protein_coding,UBA5,20.922892289228926
ENSG00000096063,0.9730019657622979,-0.30476595172783194,1.8743391338854039,1.019615177755739,G2/M,protein_coding,SRPK1,22.391839183918393
ENSG00000171421,-1.01299816091856,0.111704380541352,4.8222163182176105,1.0191384315472125,S,protein_coding,MRPL36,12.250825082508252
ENSG00000196072,0.7796804576440509,0.655797611101303,0.8714856236663996,1.0188091689606118,G2,protein_coding,BLOC1S2,21.2973297329733
ENSG00000254093,-0.695932647344271,0.7439886891129259,5.531148835423403,1.0187450216651737,S,protein_coding,PINX1,13.07890789078908
ENSG00000131238,-0.304257603107084,0.97119334325985,5.979587973415024,1.0177372937259952,S,protein_coding,PPT1,13.875787578757876
ENSG00000111481,0.915503106814676,0.44441313389824605,1.1188721027169726,1.0176683999066614,G2,protein_coding,COPZ1,22.197419741974198
ENSG00000175782,1.0055977695623102,-0.15512593906880098,1.723852265006023,1.0174924722673238,G2/M,protein_coding,SLC35E3,22.76867686768677
ENSG00000126261,0.9874239350866529,0.24480197321532,1.3277764278106743,1.0173170762707784,G2/M,protein_coding,UBA2,21.06930693069307
ENSG00000137880,-0.24757798760839,-0.986606183649177,3.3874549036061854,1.0171954687094382,G1,protein_coding,GCHFR,4.632463246324633
ENSG00000159593,0.8286487743683959,0.588660042008312,0.9531342078133569,1.016454345418166,G2,protein_coding,NAE1,20.57965796579658
ENSG00000069011,-1.01358241542407,-0.0731470816200806,4.640346992402549,1.0162183861781022,S,protein_coding,PITX1,12.582058205820584
ENSG00000132912,1.01568648730463,-0.0174991631774484,1.5880235246057797,1.0158372218053093,G2/M,protein_coding,DCTN4,21.34773477347735
ENSG00000126088,0.6949649480507989,0.7407136851696471,0.7535433591046329,1.01569338011865,G2,protein_coding,UROD,21.08610861086109
ENSG00000233223,0.500981585720611,-0.8835148712908649,2.625766828056957,1.0156677985558327,G1,antisense,AC016876.1,0.8640864086408642
ENSG00000102265,-0.416820087983765,0.925834434735321,5.860156608508769,1.015336587683348,S,protein_coding,TIMP1,12.04920492049205
ENSG00000169371,0.9835225734390759,0.24879072790838,1.3230348190005232,1.0145015913035347,G2/M,protein_coding,SNUPN,20.37803780378038
ENSG00000197766,-0.410698461253666,0.9260484997493491,5.865753566904887,1.0130345749105256,S,protein_coding,CFD,15.332733273327333
ENSG00000053372,-0.287783645156924,0.9711268530229179,5.995089765913272,1.0128705697580527,S,protein_coding,MRTO4,19.823582358235825
ENSG00000183576,0.792568757765691,-0.630166570539215,2.2425385661742054,1.012558710599739,M/G1,protein_coding,SETD3,0.31683168316831684
ENSG00000155096,1.01205131192777,-0.00011623702919930501,1.5709111796954545,1.0120513186028501,G2/M,protein_coding,AZIN1,20.454845484548457
ENSG00000101040,1.00258640321326,0.13692399437548,1.4350652688054335,1.011893114979956,G2/M,protein_coding,ZMYND8,22.43024302430243
ENSG00000145354,0.9636771428305491,-0.30817603925275894,1.88031039090527,1.0117539754226659,G2/M,protein_coding,CISD2,22.64866486648665
ENSG00000143158,0.8190406738658861,0.5939407272680071,0.9433791128207977,1.0117278354154016,G2,protein_coding,MPC2,21.40534053405341
ENSG00000103423,0.5368948235992329,-0.8574552936731501,2.5821674767154064,1.0116746672007555,G1,protein_coding,DNAJA3,22.226222622262227
ENSG00000155508,0.9106040863594781,0.44024865534496,1.1204609317692265,1.0114438593553403,G2,protein_coding,CNOT8,21.08130813081308
ENSG00000205726,1.00959832918904,-0.0439702095744348,1.6143210030078017,1.0105553748465845,G2/M,protein_coding,ITSN1,22.86948694869487
ENSG00000183520,0.971573140058915,0.277413049898204,1.2926672711669318,1.0104020817168597,G2/M,protein_coding,UTP11,22.435043504350435
ENSG00000076053,0.8622544477374271,0.526121283324586,1.0229328583525619,1.0100922420304417,G2,protein_coding,RBM7,21.172517251725175
ENSG00000101220,-0.9906853229695091,-0.19465711104267802,4.518373260962458,1.009628050336698,S,protein_coding,C20orf27,10.537053705370537
ENSG00000092020,0.791746023443038,-0.625888266200037,2.239727814471116,1.0092561059536633,M/G1,protein_coding,PPP2R3C,23.24872487248725
ENSG00000171103,0.8638115475902851,0.521890114283801,1.0273153643606114,1.0092272693191966,G2,protein_coding,TRMT61B,22.511851185118513
ENSG00000115307,-0.969303287383823,0.27864433485731105,4.992309872210948,1.008559134746773,S,protein_coding,AUP1,9.677767776777678
ENSG00000062485,-0.956434733903243,0.319684668126199,5.034960882861638,1.0084471663163743,S,protein_coding,CS,10.837083708370837
ENSG00000124333,0.453236409712606,0.9001513039571031,0.4664527518617395,1.0078172518392639,S,protein_coding,VAMP7,18.453045304530455
ENSG00000158850,1.00537102588222,-0.0700400933609944,1.6403498656579536,1.0078077764938531,G2/M,protein_coding,B4GALT3,20.380438043804382
ENSG00000169062,0.882164419278886,-0.487097630228364,2.075297872433796,1.00770936485464,M/G1,protein_coding,UPF3A,22.91029102910291
